ï»¿Country Name,Country Code,Series Name,2013 [YR2013]
Japan,JPN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Jordan,JOR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Kazakhstan,KAZ,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Kenya,KEN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Kiribati,KIR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
"Korea, Dem. Rep.",PRK,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
"Korea, Rep.",KOR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Kosovo,KSV,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Kuwait,KWT,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Kyrgyz Republic,KGZ,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Lao PDR,LAO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Latin America & Caribbean (all income levels),LCN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Latin America & Caribbean (developing only),LAC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Latvia,LVA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Least developed countries: UN classification,LDC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Lebanon,LBN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Lesotho,LSO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Liberia,LBR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Libya,LBY,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Liechtenstein,LIE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Lithuania,LTU,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Low & middle income,LMY,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Low income,LIC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Lower middle income,LMC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Luxembourg,LUX,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
"Macao SAR, China",MAC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
"Macedonia, FYR",MKD,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Madagascar,MDG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Malawi,MWI,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Malaysia,MYS,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Maldives,MDV,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Mali,MLI,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Malta,MLT,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Marshall Islands,MHL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Mauritania,MRT,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Mauritius,MUS,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Mexico,MEX,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Middle East & North Africa (all income levels),MEA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Middle East & North Africa (developing only),MNA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Middle income,MIC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Moldova,MDA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Monaco,MCO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Mongolia,MNG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Montenegro,MNE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Morocco,MAR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Mozambique,MOZ,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Myanmar,MMR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Namibia,NAM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Nepal,NPL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Netherlands,NLD,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
New Caledonia,NCL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
New Zealand,NZL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Nicaragua,NIC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Niger,NER,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Nigeria,NGA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
North America,NAC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Northern Mariana Islands,MNP,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Norway,NOR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Not classified,INX,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
OECD members,OED,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Oman,OMN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Other small states,OSS,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Pacific island small states,PSS,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Pakistan,PAK,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Palau,PLW,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Panama,PAN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Papua New Guinea,PNG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Paraguay,PRY,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Peru,PER,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Philippines,PHL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Poland,POL,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Portugal,PRT,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Puerto Rico,PRI,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Qatar,QAT,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Romania,ROM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Russian Federation,RUS,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Rwanda,RWA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Samoa,WSM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
San Marino,SMR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Sao Tome and Principe,STP,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Saudi Arabia,SAU,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Senegal,SEN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Serbia,SRB,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Seychelles,SYC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Sierra Leone,SLE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Singapore,SGP,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Slovak Republic,SVK,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Slovenia,SVN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Small states,SST,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Solomon Islands,SLB,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Somalia,SOM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
South Africa,ZAF,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
South Asia,SAS,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
South Sudan,SSD,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Spain,ESP,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Sri Lanka,LKA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
St. Kitts and Nevis,KNA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
St. Lucia,LCA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
St. Martin (French part),MAF,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Sub-Saharan Africa (all income levels),SSF,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Sub-Saharan Africa (developing only),SSA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Sudan,SDN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Suriname,SUR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Swaziland,SWZ,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Sweden,SWE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Switzerland,CHE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Syrian Arab Republic,SYR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
"Taiwan, China",TWN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Tajikistan,TJK,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Tanzania,TZA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Thailand,THA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Timor-Leste,TMP,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Togo,TGO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Tonga,TON,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Trinidad and Tobago,TTO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Tunisia,TUN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Turkey,TUR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Turkmenistan,TKM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Turks and Caicos Islands,TCA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Tuvalu,TUV,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Uganda,UGA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Ukraine,UKR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
United Arab Emirates,ARE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
United Kingdom,GBR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
United States,USA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Upper middle income,UMC,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Uruguay,URY,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Uzbekistan,UZB,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Vanuatu,VUT,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
"Venezuela, RB",VEN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Vietnam,VNM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Virgin Islands (U.S.),VIR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
West Bank and Gaza,WBG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
World,WLD,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
"Yemen, Rep.",YEM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Zambia,ZMB,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Zimbabwe,ZWE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),..
Afghanistan,AFG,"Population, total",30551674
Albania,ALB,"Population, total",2897366
Algeria,DZA,"Population, total",39208194
American Samoa,ASM,"Population, total",55165
Andorra,ADO,"Population, total",79218
Angola,AGO,"Population, total",21471618
Antigua and Barbuda,ATG,"Population, total",89985
Arab World,ARB,"Population, total",369762523
Argentina,ARG,"Population, total",41446246
Armenia,ARM,"Population, total",2976566
Aruba,ABW,"Population, total",102911
Australia,AUS,"Population, total",23125868
Austria,AUT,"Population, total",8479375
Azerbaijan,AZE,"Population, total",9416801
"Bahamas, The",BHS,"Population, total",377374
Bahrain,BHR,"Population, total",1332171
Bangladesh,BGD,"Population, total",156594962
Barbados,BRB,"Population, total",284644
Belarus,BLR,"Population, total",9466000
Belgium,BEL,"Population, total",11182817
Belize,BLZ,"Population, total",331900
